SpecID,SubjectName,SortOrder,Variety,CardNumber,CardNumberSort,GradeN0,Grade1Q,Grade1,Grade1_5Q,Grade1_5,Grade2Q,Grade2,Grade2_5,Grade3Q,Grade3,Grade3_5,Grade4Q,Grade4,Grade4_5,Grade5Q,Grade5,Grade5_5,Grade6Q,Grade6,Grade6_5,Grade7Q,Grade7,Grade7_5,Grade8Q,Grade8,Grade8_5,Grade9Q,Grade9,Grade10,Total,GradeTotal,HalfGradeTotal,QualifiedGradeTotal
2904242,Heracross,0.0,1st Edition,015,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0
2390925,Flareon,0.0,,016,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,5,8,8,0,0
2519381,Flareon,0.0,1st Edition,016,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,10,21,33,33,0,0
2381405,Flareon-Holo,0.0,,017,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,1,0,22,31,59,58,1,0
2089689,Flareon-Holo,0.0,1st Edition,017,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,4,0,0,5,0,0,18,0,0,55,132,218,218,0,0
5903583,Slugma,0.0,,018,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
2013731,Slugma,0.0,1st Edition,018,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,5,8,8,0,0
5903586,Magcargo,0.0,,019,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,2,0,0
4101284,Magcargo,0.0,1st Edition,019,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,4,0,0
2230086,Magcargo-Holo,0.0,,020,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,3,0,0,5,19,30,30,0,0
2263374,Magcargo-Holo,0.0,1st Edition,020,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,5,0,0,25,75,107,107,0,0
5903589,Poliwag,0.0,,021,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
4101313,Poliwag,0.0,1st Edition,021,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,3,6,6,0,0
5391601,Poliwhirl,0.0,,022,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0
2901337,Poliwhirl,0.0,1st Edition,022,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,8,8,0,0
5903593,Staryu,0.0,,023,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
4101337,Staryu,0.0,1st Edition,023,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0
5391618,Staryu,0.0,,024,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0
4101362,Staryu,0.0,1st Edition,024,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,6,6,0,0
5903597,Starmie,0.0,,025,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,2,0,0
2542075,Starmie,0.0,1st Edition,025,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0,0
2390921,Vaporeon,0.0,,026,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,10,10,0,0
2586309,Vaporeon,0.0,1st Edition,026,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,21,27,27,0,0
1932116,Vaporeon-Holo,0.0,,027,27,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,4,0,0,26,51,84,84,0,0
2191006,Vaporeon-Holo,0.0,1st Edition,027,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,4,0,0,10,0,0,72,128,218,218,0,0
5903600,Omanyte,0.0,,028,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0
2901341,Omanyte,0.0,1st Edition,028,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,4,7,7,0,0
5903601,Omastar,0.0,,029,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
4101368,Omastar,0.0,1st Edition,029,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,5,5,0,0
5903603,Politoed,0.0,,030,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
4101383,Politoed,0.0,1st Edition,030,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,11,11,0,0
2230085,Politoed-Holo,0.0,,031,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,6,29,38,38,0,0
2214996,Politoed-Holo,0.0,1st Edition,031,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,1,0,33,102,142,141,1,0
5903606,Mantine,0.0,,032,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,2,0,0
4101413,Mantine,0.0,1st Edition,032,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0
2534486,Pikachu,0.0,,033,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,19,28,28,0,0
2641411,Pikachu,0.0,1st Edition,033,33,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,3,0,0,1,0,0,13,19,40,40,0,0
2590988,Raichu,0.0,,034,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,4,0,0
2317329,Raichu,0.0,1st Edition,034,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,7,9,18,18,0,0
2097180,Raichu-Holo,0.0,,035,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,7,21,30,30,0,0
2262033,Raichu-Holo,0.0,1st Edition,035,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,1,0,0,5,0,0,29,91,131,131,0,0
2390928,Jolteon,0.0,,036,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,11,11,0,0
2613088,Jolteon,0.0,1st Edition,036,36,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,4,0,0,1,16,25,25,0,0
1986548,Jolteon-Holo,0.0,,037,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,39,48,48,0,0
2097168,Jolteon-Holo,0.0,1st Edition,037,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,8,0,0,8,0,0,32,130,180,180,0,0
2581328,Raikou,0.0,,038,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,2,3,8,8,0,0
2519473,Raikou,0.0,1st Edition,038,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,13,19,19,0,0
2064480,Raikou-Holo,0.0,,039,39,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,5,0,0,10,32,50,50,0,0
2064481,Raikou-Holo,0.0,1st Edition,039,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,6,0,0,11,0,0,40,155,214,214,0,0
5903611,Abra,0.0,,040,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7,7,0,0
3735628,Abra,0.0,1st Edition,040,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,5,11,11,0,0
5903614,Kadabra,0.0,,041,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,3,0,0
3735629,Kadabra,0.0,1st Edition,041,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,12,15,15,0,0
2390929,Alakazam,0.0,,042,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,2,5,5,0,0
2613916,Alakazam,0.0,1st Edition,042,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,3,7,13,13,0,0
2151785,Alakazam-Holo,0.0,,043,43,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,0,0,6,31,43,43,0,0
1969059,Alakazam-Holo,0.0,1st Edition,043,43,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,7,0,0,13,0,0,58,117,200,200,0,0
5903619,Starmie,0.0,,044,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
2613918,Starmie,0.0,1st Edition,044,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,8,12,12,0,0
2140852,Starmie-Holo,0.0,,045,45,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,2,0,0,10,25,40,40,0,0
2097198,Starmie-Holo,0.0,1st Edition,045,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,0,0,8,0,0,25,98,140,140,0,0
5391635,Misdreavus,0.0,,046,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0
4101492,Misdreavus,0.0,1st Edition,046,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,3,0,0
5391632,Wobbuffet,0.0,,047,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,4,0,0
4101526,Wobbuffet,0.0,1st Edition,047,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,3,0,0
3734860,Girafarig,0.0,,048,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0
4101539,Girafarig,0.0,1st Edition,048,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,6,6,0,0
5903625,Sandshrew,0.0,,049,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
4101551,Sandshrew,0.0,1st Edition,049,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0
5903629,Sandslash,0.0,,050,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,2,0,0
2904240,Sandslash,0.0,1st Edition,050,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,5,5,0,0
2613090,Poliwrath,0.0,,051,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,4,4,0,0
3020379,Poliwrath,0.0,1st Edition,051,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,6,6,0,0
2389015,Poliwrath-Holo,0.0,,052,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,10,20,32,32,0,0
2215111,Poliwrath-Holo,0.0,1st Edition,052,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,2,0,0,11,0,0,41,79,137,137,0,0
5903647,Rhyhorn,0.0,,053,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,0,0
4101552,Rhyhorn,0.0,1st Edition,053,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8,0,0
5903685,Rhydon,0.0,,054,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,4,0,0
2013740,Rhydon,0.0,1st Edition,054,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,10,13,13,0,0
2640590,Rhydon-Holo,0.0,,055,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,7,25,34,34,0,0
2215119,Rhydon-Holo,0.0,1st Edition,055,55,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,2,0,0,3,0,0,32,78,118,118,0,0
5903753,Kabuto,0.0,,056,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0
2904238,Kabuto,0.0,1st Edition,056,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0
5903764,Kabutops,0.0,,057,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
2613087,Kabutops,0.0,1st Edition,057,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,3,6,12,12,0,0
2460195,Kabutops-Holo,0.0,,058,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,27,32,32,0,0
2215117,Kabutops-Holo,0.0,1st Edition,058,58,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,7,0,0,8,0,0,31,91,139,139,0,0
5903777,Aerodactyl,0.0,,059,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,7,7,0,0
2730096,Aerodactyl,0.0,1st Edition,059,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,9,15,15,0,0
5903825,Rattata,0.0,,060,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
2901330,Rattata,0.0,1st Edition,060,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,6,6,0,0
5903827,Raticate,0.0,,061,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0
2904289,Raticate,0.0,1st Edition,061,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,0,0
5903830,Meowth,0.0,,062,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,3,0,0
2901335,Meowth,0.0,1st Edition,062,62,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,9,9,0,0
5903831,Persian,0.0,,063,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0
4101574,Persian,0.0,1st Edition,063,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0
3662452,Ditto,0.0,,064,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,6,6,0,0
4101586,Ditto,0.0,1st Edition,064,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,8,13,13,0,0
4620931,Eevee,0.0,,065,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,6,6,0,0
2099101,Eevee,0.0,1st Edition,065,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,4,22,30,30,0,0
5903836,Cleffa,0.0,,066,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
2904245,Cleffa,0.0,1st Edition,066,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0
5903837,Dunsparce,0.0,,067,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0
2901345,Dunsparce,0.0,1st Edition,067,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,5,5,0,0
5903838,Snubbull,0.0,,068,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0
2901436,Snubbull,0.0,1st Edition,068,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8,0,0
5903839,Granbull,0.0,,069,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,2,0,0
4101598,Granbull,0.0,1st Edition,069,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4,6,6,0,0
5903841,Buried Fossil,0.0,,070,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
4101601,Buried Fossil,0.0,1st Edition,070,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,5,5,0,0
2163050,Umbreon,0.0,,071,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,7,13,22,22,0,0
2099103,Umbreon,0.0,1st Edition,071,71,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,2,0,0,3,0,0,15,36,60,60,0,0
2169740,Umbreon-Holo,0.0,,072,72,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,2,0,0,2,0,0,5,0,0,40,48,100,100,0,0
1969054,Umbreon-Holo,0.0,1st Edition,072,72,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,6,0,0,17,0,0,36,0,0,118,186,367,367,0,0
5903843,Murkrow,0.0,,073,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
4101603,Murkrow,0.0,1st Edition,073,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5,5,0,0
5903845,Forretress,0.0,,074,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
2741629,Forretress,0.0,1st Edition,074,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,6,9,9,0,0
2389016,Forretress-Holo,0.0,,075,75,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,6,16,26,25,1,0
2215234,Forretress-Holo,0.0,1st Edition,075,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,7,0,0,35,50,96,96,0,0
5903849,Skarmory,0.0,,076,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2904232,Skarmory,0.0,1st Edition,076,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,3,8,8,0,0
5903862,Hyper Potion,0.0,,077,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
