SpecID,SubjectName,SortOrder,Variety,CardNumber,CardNumberSort,GradeN0,Grade1Q,Grade1,Grade1_5Q,Grade1_5,Grade2Q,Grade2,Grade2_5,Grade3Q,Grade3,Grade3_5,Grade4Q,Grade4,Grade4_5,Grade5Q,Grade5,Grade5_5,Grade6Q,Grade6,Grade6_5,Grade7Q,Grade7,Grade7_5,Grade8Q,Grade8,Grade8_5,Grade9Q,Grade9,Grade10,Total,GradeTotal,HalfGradeTotal,QualifiedGradeTotal
2627464,Swampert-Holo,0.0,,016,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,10,9,21,21,0,0
2284669,Swampert-Holo,0.0,1st Edition,016,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,18,22,42,42,0,0
4789138,Sharpedo,0.0,1st Edition,020,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
2582338,Wailord-Holo,0.0,,022,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,14,14,0,0
2284672,Wailord-Holo,0.0,1st Edition,022,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,4,0,0,7,10,24,24,0,0
2302943,Electabuzz EX-Holo,0.0,,023,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,3,0,0,12,42,60,60,0,0
2121721,Electabuzz EX-Holo,0.0,1st Edition,023,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,8,0,0,28,48,87,87,0,0
2476923,Manectric-Holo,0.0,,025,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,7,10,10,0,0
2190910,Manectric-Holo,0.0,1st Edition,025,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,7,7,19,19,0,0
2126089,Mewtwo EX-Holo,0.0,,026,26,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,0,0,4,0,0,10,1,0,7,0,0,47,60,134,133,1,0
2008962,Mewtwo EX-Holo,0.0,1st Edition,026,26,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,3,0,0,2,0,0,18,0,0,65,72,163,163,0,0
4101391,Ralts,0.0,,027,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
2612644,Kirlia,0.0,1st Edition,028,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
4499168,Gardevoir-Holo,0.0,,029,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,10,3,16,16,0,0
2184448,Gardevoir-Holo,0.0,1st Edition,029,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,14,18,35,35,0,0
2258427,Hitmonchan EX-Holo,0.0,,030,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,6,0,0,11,0,0,17,25,62,62,0,0
2121723,Hitmonchan EX-Holo,0.0,1st Edition,030,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,12,0,0,29,30,77,77,0,0
4789236,Donphan,0.0,,032,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
2946893,Hariyama-Holo,0.0,,034,34,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,6,12,12,0,0
2190911,Hariyama-Holo,0.0,1st Edition,034,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4,13,19,19,0,0
4789238,Nosepass,0.0,,035,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,2,0,0
4789148,Nosepass,0.0,1st Edition,035,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,5,4,12,12,0,0
2258428,Chansey EX-Holo,0.0,,036,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,3,0,0,15,31,56,56,0,0
2121724,Chansey EX-Holo,0.0,1st Edition,036,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,4,0,0,9,0,0,26,49,93,93,0,0
2612648,Slakoth,0.0,1st Edition,041,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
4789244,Vigoroth,0.0,,042,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
2612652,Vigoroth,0.0,1st Edition,042,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
2284680,Slaking-Holo,0.0,,043,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,11,11,0,0
2414658,Slaking-Holo,0.0,1st Edition,043,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,10,11,25,24,1,0
2582340,Delcatty-Holo,0.0,,045,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,9,18,18,0,0
2284683,Delcatty-Holo,0.0,1st Edition,045,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,9,20,20,0,0
2258429,Sneasel EX-Holo,0.0,,046,46,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,6,0,0,16,29,56,56,0,0
2122962,Sneasel EX-Holo,0.0,1st Edition,046,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4,0,0,41,58,105,105,0,0
3739275,Mightyena-Holo,0.0,,048,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,11,11,0,0
2468455,Mightyena-Holo,0.0,1st Edition,048,48,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,8,10,22,22,0,0
2582343,Aggron-Holo,0.0,,051,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,6,7,16,16,0,0
2136834,Aggron-Holo,0.0,1st Edition,051,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,7,16,25,25,0,0
